quantity,price_paid_deal,price_paid_non_deal,coupon_value,promotion_type,total_spent,size1_descr,flavor_descr,formula_descr,household_id,household_size,household_income,age_of_female_head,age_of_male_head,age_and_presence_of_children,male_head_employment,female_head_employment,male_head_education,female_head_education,marital_status,male_head_occupation,female_head_occupation,household_composition,race,hispanic_origin,region,scantrack_market_identifier,projection_factor,fips_state_code,fips_county_code,census_tract_county_code,type_of_residence,kitchen_appliances,tv_items,female_head_birth,male_head_birth,household_internet_connection
1,3.35,0,0,1,12.09,16.0 MLOZ,MINT CHC CHUNK,REGULAR,30167720,1,8,0,9,9,9,0,6,0,3,12,,7,1,2,1,,6033,50,5,957400,5,1,,,1/1/34,1
3,0,10.83,0,,117.8,16.0 MLOZ,PUMPKIN CSK,REGULAR,30168347,4,19,6,6,9,3,1,3,3,1,6,1,1,1,2,2,41,148,39,83,986900,1,1,2,10/1/62,10/1/60,1
4,0,14.44,0,,78.41,16.0 MLOZ,PUMPKIN CSK,REGULAR,30168347,4,19,6,6,9,3,1,3,3,1,6,1,1,1,2,2,41,148,39,83,986900,1,1,2,10/1/62,10/1/60,1
1,0,3.28,0,,81.27,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
1,0,3,0,,48.66,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
3,10.02,0,0,1,34.51,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
1,2.27,0,0,1,23.13,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
2,0,5,0,,30.01,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
1,0,3.79,0,,16.55,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
1,0,3.79,0,,16.55,16.0 MLOZ,BROWNIE BATTER,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
2,0,6,0,,27.81,16.0 MLOZ,TURTLE SOUP,REGULAR,8370590,4,21,6,7,3,3,9,3,3,1,2,12,1,4,1,4,13,3361,53,53,63400,1,4,2,10/1/61,10/1/56,2
1,3.5,0,0.5,3,32.78,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8372274,2,23,8,8,9,9,9,5,6,1,12,12,1,4,1,2,16,276,39,35,178102,1,4,2,10/1/50,1/1/45,1
1,3.5,0,0.5,3,32.78,16.0 MLOZ,HALF BAKED,REGULAR,8372274,2,23,8,8,9,9,9,5,6,1,12,12,1,4,1,2,16,276,39,35,178102,1,4,2,10/1/50,1/1/45,1
1,4.99,0,1,2,33.96,32.0 MLOZ,CHC CHIP C-DH,REGULAR,8372274,2,23,8,8,9,9,9,5,6,1,12,12,1,4,1,2,16,276,39,35,178102,1,4,2,10/1/50,1/1/45,1
1,4.99,0,1,2,92.47,32.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8372274,2,23,8,8,9,9,9,5,6,1,12,12,1,4,1,2,16,276,39,35,178102,1,4,2,10/1/50,1/1/45,1
1,0,3.19,0,,224.83,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,8374459,4,21,4,4,4,3,1,4,5,1,2,3,1,1,2,1,32,118,36,69,52200,1,4,1,1/1/70,1/1/68,1
1,0,2.5,0,,155.14,16.0 MLOZ,W-N-C-P-C,REGULAR,8374632,2,19,8,8,9,3,3,3,4,1,8,8,1,1,2,3,5,326,12,109,21302,1,4,1,10/1/52,10/1/48,1
1,0,3.34,0,,27.34,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8415220,2,23,6,7,9,9,3,4,4,1,12,3,1,1,2,2,22,2193,27,53,125500,1,1,2,10/1/58,10/1/56,1
1,0,2.49,0,,63.93,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8416764,3,26,7,8,2,3,9,3,3,1,6,12,1,1,2,1,32,1199,36,117,20600,1,1,3,10/1/56,10/1/52,1
1,0,3.19,0,,121.13,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8416764,3,26,7,8,2,3,9,3,3,1,6,12,1,1,2,1,32,1199,36,117,20600,1,1,3,10/1/56,10/1/52,1
1,3.79,0,0,1,78.3,16.0 MLOZ,CHERRY GRCA,REGULAR,8416949,2,26,8,8,9,9,3,4,5,1,12,1,1,1,2,4,38,241,4,5,100,1,4,2,10/1/46,10/1/46,1
1,3,0,0,1,96.6,16.0 MLOZ,CHERRY GRCA,REGULAR,8416949,2,26,8,8,9,9,3,4,5,1,12,1,1,1,2,4,38,241,4,5,100,1,4,2,10/1/46,10/1/46,1
1,0,3,0,,75.09,16.0 MLOZ,VAN CARAMEL FUDGE,REGULAR,8416974,4,17,2,2,1,3,9,4,4,1,5,12,1,1,2,3,49,2151,51,149,850200,5,4,3,10/1/79,10/1/78,1
1,2.37,0,0,1,50.27,16.0 MLOZ,TURTLE SOUP,REGULAR,8418209,2,21,7,6,9,3,1,3,3,1,5,12,1,1,2,3,35,1254,47,157,21744,1,4,,10/1/57,10/1/61,1
1,0,3.29,0,,54.89,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30123203,4,23,7,7,9,3,3,4,4,1,3,3,1,1,2,1,33,356,9,9,175500,5,1,2,10/1/55,10/1/55,1
1,0,3,0,,254.25,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30124734,4,26,4,5,6,3,3,4,4,1,5,2,1,1,2,4,,305,32,3,1004,1,4,2,10/1/68,1/1/64,1
1,0,3.19,0,,156.28,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30125301,6,27,4,4,4,3,9,6,5,1,1,12,1,1,2,1,52,234,36,67,15100,1,4,3,10/1/72,10/1/69,1
2,0,7.58,0,,20.15,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30126187,6,21,4,4,7,3,1,5,5,1,1,3,1,1,2,4,40,374,49,11,126105,1,4,1,10/1/71,10/1/68,1
2,7.58,0,0,1,20.15,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30126187,6,21,4,4,7,3,1,5,5,1,1,3,1,1,2,4,40,374,49,11,126105,1,4,1,10/1/71,10/1/68,1
1,0,3.45,0,,52.36,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30126187,6,21,4,4,7,3,1,5,5,1,1,3,1,1,2,4,40,374,49,11,126105,1,4,1,10/1/71,10/1/68,1
1,0,2.49,0,,51.55,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30127343,3,26,5,0,9,0,3,0,4,3,3,3,6,4,2,4,38,6623,4,13,30373,1,4,2,10/1/64,,1
4,0,12,0,,99.85,16.0 MLOZ,PUMPKIN CSK,REGULAR,30168347,4,19,6,6,9,3,1,3,3,1,6,1,1,1,2,2,41,148,39,83,986900,1,1,2,10/1/62,10/1/60,1
1,0,3.97,0,,125.87,16.0 MLOZ,PUMPKIN CSK,REGULAR,30168347,4,19,6,6,9,3,1,3,3,1,6,1,1,1,2,2,41,148,39,83,986900,1,1,2,10/1/62,10/1/60,1
1,4.49,0,0,1,15.34,16.0 MLOZ,CAKE BATTER,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,4.49,0,0,1,11.48,16.0 MLOZ,CHERRY GRCA,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3.52,0,0,1,91.65,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,4.49,0,0,1,8.98,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3.34,0,0,1,96.13,16.0 MLOZ,HALF BAKED,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,2.37,0,0,1,50.27,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,8418209,2,21,7,6,9,3,1,3,3,1,5,12,1,1,2,3,35,1254,47,157,21744,1,4,,10/1/57,10/1/61,1
1,2.37,0,0,1,50.27,16.0 MLOZ,NEAPOLITAN DYNAMITE,REGULAR,8418209,2,21,7,6,9,3,1,3,3,1,5,12,1,1,2,3,35,1254,47,157,21744,1,4,,10/1/57,10/1/61,1
2,7.58,0,0,1,168.61,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8420117,1,15,8,0,9,0,9,0,4,3,12,12,5,1,2,3,29,989,12,105,11500,7,4,2,10/1/48,,1
1,0,3.34,0,,70.39,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8420117,1,15,8,0,9,0,9,0,4,3,12,12,5,1,2,3,29,989,12,105,11500,7,4,2,10/1/48,,1
1,0,3,0,,56.7,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8420117,1,15,8,0,9,0,9,0,4,3,12,12,5,1,2,3,29,989,12,105,11500,7,4,2,10/1/48,,1
1,0,2.5,0,,157.74,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8421063,4,27,6,5,6,3,3,5,6,1,1,1,1,1,2,3,17,321,48,139,60205,1,4,1,1/1/60,1/1/65,1
1,0,2.5,0,,157.74,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8421063,4,27,6,5,6,3,3,5,6,1,1,1,1,1,2,3,17,321,48,139,60205,1,4,1,1/1/60,1/1/65,1
1,0,3.28,0,,49.29,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8321097,2,13,5,0,9,0,3,0,3,4,6,6,2,4,1,3,17,9630,48,85,30602,1,1,2,1/1/64,,1
2,0,6,0,,89.41,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8321503,2,27,6,6,9,3,3,4,5,1,2,2,1,1,2,3,23,265,47,149,40301,1,4,3,10/1/58,1/1/60,1
2,8.98,0,1,3,8.98,16.0 MLOZ,AMERICONE DREAM,REGULAR,8321803,3,11,7,0,3,0,9,0,3,3,12,12,2,1,2,1,8,14616,34,3,5000,3,4,2,1/1/57,,1
1,3,0,0,1,61.39,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,3,0,0,1,61.39,16.0 MLOZ,W-N-C-P-C,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,3.99,0,0,1,84.22,16.0 MLOZ,CAKE BATTER,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,3.5,0,0,1,39.34,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,0,4.79,0,,33.81,16.0 MLOZ,CHERRY GRCA,REGULAR,30127667,2,15,9,6,9,2,2,3,2,2,2,2,8,1,2,3,42,972,24,33,807000,1,4,1,10/1/27,10/1/59,1
1,0,3.99,0,,28.58,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,30127667,2,15,9,6,9,2,2,3,2,2,2,2,8,1,2,3,42,972,24,33,807000,1,4,1,10/1/27,10/1/59,1
1,0,4.29,0,,61.2,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30127667,2,15,9,6,9,2,2,3,2,2,2,2,8,1,2,3,42,972,24,33,807000,1,4,1,10/1/27,10/1/59,1
1,0,3.99,0,,55.55,16.0 MLOZ,PB CUP,REGULAR,30127667,2,15,9,6,9,2,2,3,2,2,2,2,8,1,2,3,42,972,24,33,807000,1,4,1,10/1/27,10/1/59,1
1,0,4.79,0,,58.3,16.0 MLOZ,STR CSK,REGULAR,30127667,2,15,9,6,9,2,2,3,2,2,2,2,8,1,2,3,42,972,24,33,807000,1,4,1,10/1/27,10/1/59,1
1,0,2.5,0,,138.44,16.0 MLOZ,HALF BAKED,REGULAR,30131125,2,27,6,6,9,3,2,3,5,1,1,1,1,1,1,2,22,2488,27,53,26909,1,4,3,10/1/62,10/1/62,1
1,3.42,0,0,1,64.59,16.0 MLOZ,PB CUP,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,4.49,0,0,1,11.48,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3.38,0,0,1,26.27,16.0 MLOZ,HALF BAKED,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3,0,0,1,111.56,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,0,3.53,0,,168.44,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,4.49,0,0,1,15.34,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,0,3.53,0,,168.44,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3,0,0,1,8.24,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
2,0,6.8,0,,214.32,16.0 MLOZ,W-N-C-P-C,REGULAR,8374632,2,19,8,8,9,3,3,3,4,1,8,8,1,1,2,3,5,326,12,109,21302,1,4,1,10/1/52,10/1/48,1
2,0,6,0,,93.38,16.0 MLOZ,W-N-C-P-C,REGULAR,8374632,2,19,8,8,9,3,3,3,4,1,8,8,1,1,2,3,5,326,12,109,21302,1,4,1,10/1/52,10/1/48,1
1,0,3.35,0,,92.28,16.0 MLOZ,W-N-C-P-C,REGULAR,8374632,2,19,8,8,9,3,3,3,4,1,8,8,1,1,2,3,5,326,12,109,21302,1,4,1,10/1/52,10/1/48,1
2,0,6.7,0,,87.93,16.0 MLOZ,W-N-C-P-C,REGULAR,8374632,2,19,8,8,9,3,3,3,4,1,8,8,1,1,2,3,5,326,12,109,21302,1,4,1,10/1/52,10/1/48,1
1,3.5,0,1,3,45.93,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3.5,0,,28.86,16.0 MLOZ,VAN,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3,0,,25.02,16.0 MLOZ,VAN,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,4.48,0,,21.46,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
2,0,9.98,0,,88.51,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.99,0,,27.63,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
2,0,6.86,0,,41.11,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
2,0,7.7,0,,64.66,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.99,0,,65.17,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,3.79,0,,15.77,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,3,0,0,1,57.42,16.0 MLOZ,BANANA SPLIT,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,3,0,0,1,57.42,16.0 MLOZ,TURTLE SOUP,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,3.5,0,0,1,39.34,16.0 MLOZ,AMERICONE DREAM,REGULAR,8322126,1,21,7,0,9,0,1,0,5,3,3,3,5,1,2,4,12,364,6,75,30900,1,4,3,1/1/53,,2
1,0,2.56,0,,128.55,16.0 MLOZ,HALF BAKED,REGULAR,8322211,1,17,0,6,9,3,0,3,0,4,4,,7,1,2,3,29,2951,12,115,2301,2,4,2,,10/1/61,1
1,0,2.5,0,,128.55,16.0 MLOZ,CINNAMON BUNS,REGULAR,8322211,1,17,0,6,9,3,0,3,0,4,4,,7,1,2,3,29,2951,12,115,2301,2,4,2,,10/1/61,1
1,3.52,0,0,1,12.37,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,3.59,0,0,1,17,16.0 MLOZ,CHERRY GRCA,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,0,3.99,0,,16.99,16.0 MLOZ,CREME BRULEE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,3.14,0,0,1,39.16,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,3.47,0,0,1,22.77,16.0 MLOZ,CREME BRULEE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,3.5,0,0,1,23.23,16.0 MLOZ,CREME BRULEE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
2,6.84,0,0,1,55.78,16.0 MLOZ,PB CUP,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,3.49,0,0,1,47.17,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,0,3.99,0,,8.99,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,0,4.25,0,,48.8,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
2,0,9.58,0,,63.5,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.79,0,,48.01,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
2,0,6.98,0,,29.51,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.99,0,,53.63,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.79,0,,90.56,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,0,4.99,0,,65.17,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8424265,2,28,6,6,9,9,3,4,6,1,12,2,1,1,1,1,1,5053,25,17,357700,5,1,3,10/1/61,10/1/62,1
1,3.58,0,1,3,45.93,16.0 MLOZ,CHC,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3.45,0,,56.6,16.0 MLOZ,W-N-C-P-C,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,2.99,0,,56.6,16.0 MLOZ,VAN,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3.29,0,,43.92,16.0 MLOZ,VAN,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3.29,0,,108.54,16.0 MLOZ,VAN,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
1,0,3.29,0,,43.92,16.0 MLOZ,COFFEE,REGULAR,8374848,1,21,0,8,9,9,0,6,0,4,12,,7,1,2,1,1,3405,25,21,420202,5,1,2,,10/1/45,1
2,7,0,0.99,2,51.66,16.0 MLOZ,BUTTER PECAN,REGULAR,8375320,5,26,5,5,6,3,9,5,5,1,1,12,1,1,2,2,16,276,39,85,204700,1,4,2,1/1/65,10/1/65,1
1,3.32,0,0,1,30.4,16.0 MLOZ,NEAPOLITAN DYNAMITE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,4.49,0,0,1,8.98,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3,0,0,1,8.24,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3.54,0,0,1,30.4,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3.38,0,0,1,26.27,16.0 MLOZ,CINNAMON BUNS,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,3,0,0,1,111.56,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
1,0,4.29,0,,27.58,16.0 MLOZ,HALF BAKED,REGULAR,30169101,2,26,3,4,9,3,3,5,5,1,2,1,1,2,2,1,43,3638,36,91,62504,5,4,3,10/1/77,1/1/72,1
2,7.04,0,0,1,33.08,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
2,7.04,0,0,1,16.66,16.0 MLOZ,CHERRY GRCA,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,0,3.5,0,,12.37,16.0 MLOZ,STR CSK,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
2,5,0,0,1,9.69,16.0 MLOZ,CHERRY GRCA,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,3.4,0,0,1,6.98,16.0 MLOZ,STR CSK,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,0,3.47,0,,9.15,16.0 MLOZ,TURTLE SOUP,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
1,0,3.5,0,,9.15,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,8322452,2,30,7,8,9,3,9,5,6,1,1,12,1,1,2,2,19,270,26,93,742900,2,4,3,10/1/53,10/1/52,1
2,7,0,0,1,28.65,16.0 MLOZ,CREME BRULEE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
1,3.47,0,0,1,45.6,16.0 MLOZ,CREME BRULEE,REGULAR,30131794,2,13,6,7,9,9,9,5,4,4,12,12,8,1,2,4,7,501,6,37,190301,5,1,1,10/1/61,10/1/55,1
